Timestamp;Temperature (Â°C);Heat (V);Fan (V)
2024-05-15 10:52:56.51;28,02;1,46577228314691;4,93313346265898
2024-05-15 10:52:57.02;28,02;1,46433360513557;4,93313346265898
2024-05-15 10:52:57.53;27,98;1,6707690158613;4,93313346265898
2024-05-15 10:52:58.05;27,98;1,46832922511865;4,93313346265898
2024-05-15 10:52:58.57;28;1,46689054710731;4,93313346265898
2024-05-15 10:52:59.08;28;1,46764694923046;4,93313346265898
2024-05-15 10:52:59.60;27,99;1,46869108695589;4,93313346265898
2024-05-15 10:53:00.11;28;1,46725240894454;4,94332615732538
2024-05-15 10:53:00.62;28,03;1,4636186507987;4,93313346265898
2024-05-15 10:53:01.13;28,04;1,46027262825512;4,93313346265898
2024-05-15 10:53:01.64;28,04;1,45663887010928;4,93313346265898
2024-05-15 10:53:02.16;28,04;1,25171626362971;4,93313346265898
2024-05-15 10:53:02.66;28,03;1,45185416955436;4,93313346265898
2024-05-15 10:53:03.17;28,03;1,45041549154301;4,93313346265898
2024-05-15 10:53:03.70;28,02;1,44897681353167;4,93313346265898
2024-05-15 10:53:04.22;28;1,44973321565483;4,93313346265898
2024-05-15 10:53:04.73;27,99;1,45077735338025;4,93313346265898
2024-05-15 10:53:05.24;28;1,44933867536891;4,93313346265898
2024-05-15 10:53:05.76;28,03;1,44570491722306;4,93313346265898
2024-05-15 10:53:06.27;28,03;1,44455397481399;4,93313346265898
2024-05-15 10:53:06.79;28,02;1,44311529680264;4,93313346265898
2024-05-15 10:53:07.30;28,03;1,4394815386568;4,93313346265898
2024-05-15 10:53:07.82;28,02;1,44023794077995;4,93313346265898
2024-05-15 10:53:08.33;28;1,43908699837088;4,93313346265898
2024-05-15 10:53:08.85;27,99;1,64332732896211;4,94332615732538
2024-05-15 10:53:09.36;27,99;1,44059980261719;4,93313346265898
2024-05-15 10:53:09.88;28;1,43916112460585;4,93313346265898
2024-05-15 10:53:10.39;28,03;1,43581510206227;4,93313346265898
2024-05-15 10:53:10.91;28,04;1,43218134391643;4,93313346265898
2024-05-15 10:53:11.42;28,03;1,43103040150735;4,93313346265898
